Board 4 took 12055 moves
Board 4 took 32520 moves
Board 4 took 20051 moves
Board 4 took 17747 moves
Board 4 took 44055 moves
Board 4 took 28105 moves
Board 4 took 6633 moves
Board 4 took 9462 moves
Board 4 took 14784 moves
Board 4 took 47052 moves
Board 4 took 25866 moves
Board 4 took 40094 moves
Board 4 took 33913 moves
Board 4 took 24363 moves
Board 4 took 8264 moves
Board 4 took 21207 moves
Board 4 took 22919 moves
Board 4 took 8289 moves
Board 4 took 38207 moves
Board 4 took 11073 moves
Board 4 took 5069 moves
Board 4 took 14003 moves
Board 4 took 6382 moves
Board 4 took 4570 moves
Board 4 took 12723 moves
Board 4 took 18266 moves
Board 4 took 37303 moves
Board 4 took 10339 moves
Board 4 took 11473 moves
Board 4 took 18561 moves
Board 4 took 21144 moves
Board 4 took 6092 moves
Board 4 took 20947 moves
Board 4 took 22743 moves
Board 4 took 11215 moves
Board 4 took 9442 moves
Board 4 took 6749 moves
Board 4 took 8748 moves
Board 4 took 15996 moves
Board 4 took 29067 moves
Board 4 took 23743 moves
Board 4 took 37300 moves
Board 4 took 8782 moves
Board 4 took 59177 moves
Board 4 took 14721 moves
Board 4 took 6813 moves
Board 4 took 18555 moves
Board 4 took 14698 moves
Board 4 took 2804 moves
Board 4 took 12787 moves
Board 4 took 5205 moves
Board 4 took 13245 moves
Board 4 took 33955 moves
Board 4 took 12295 moves
Board 4 took 17606 moves
Board 4 took 3433 moves
Board 4 took 9196 moves
Board 4 took 28067 moves
Board 4 took 7058 moves
Board 4 took 36305 moves
Board 4 took 4471 moves
Board 4 took 17566 moves
Board 4 took 28153 moves
Board 4 took 28930 moves
Board 4 took 6908 moves
Board 4 took 14576 moves
Board 4 took 32645 moves
Board 4 took 7035 moves
Board 4 took 18809 moves
Board 4 took 8437 moves
Board 4 took 45471 moves
Board 4 took 25328 moves
Board 4 took 13358 moves
Board 4 took 19717 moves
Board 4 took 5942 moves
Board 4 took 39191 moves
Board 4 took 15236 moves
Board 4 took 16367 moves
Board 4 took 11087 moves
Board 4 took 12544 moves
Board 4 took 11477 moves
Board 4 took 9377 moves
Board 4 took 27297 moves
Board 4 took 17358 moves
Board 4 took 6915 moves
Board 4 took 31035 moves
Board 4 took 25392 moves
Board 4 took 12676 moves
Board 4 took 25764 moves
Board 4 took 14430 moves
Board 4 took 2818 moves
Board 4 took 12190 moves
Board 4 took 15603 moves
Board 4 took 22127 moves
Board 4 took 10787 moves
Board 4 took 2248 moves
Board 4 took 10327 moves
Board 4 took 16478 moves
Board 4 took 22117 moves
Board 4 took 26190 moves
Board 4 took 18863 moves
Board 4 took 20632 moves
Board 4 took 16224 moves
Board 4 took 24183 moves
Board 4 took 4602 moves
Board 4 took 34227 moves
Board 4 took 9831 moves
Board 4 took 13341 moves
Board 4 took 14630 moves
Board 4 took 1137 moves
Board 4 took 12920 moves
Board 4 took 9963 moves
Board 4 took 17131 moves
Board 4 took 3842 moves
Board 4 took 7334 moves
Board 4 took 8517 moves
Board 4 took 4982 moves
Board 4 took 3989 moves
Board 4 took 8830 moves
Board 4 took 7743 moves
Board 4 took 6484 moves
Board 4 took 11902 moves
Board 4 took 19769 moves
Board 4 took 5980 moves
Board 4 took 31255 moves
Board 4 took 12184 moves
Board 4 took 14148 moves
Board 4 took 42082 moves
Board 4 took 6520 moves
Board 4 took 8136 moves
Board 4 took 31960 moves
Board 4 took 29581 moves
Board 4 took 28263 moves
Board 4 took 37143 moves
Board 4 took 9863 moves
Board 4 took 25564 moves
Board 4 took 7614 moves
Board 4 took 25936 moves
Board 4 took 9677 moves
Board 4 took 8911 moves
Board 4 took 2799 moves
Board 4 took 29242 moves
Board 4 took 27582 moves
Board 4 took 4645 moves
Board 4 took 24155 moves
Board 4 took 14115 moves
Board 4 took 30526 moves
Board 4 took 9795 moves
Board 4 took 4062 moves
Board 4 took 7669 moves
Board 4 took 15969 moves
Board 4 took 8564 moves
Board 4 took 27691 moves
Board 4 took 18134 moves
Board 4 took 18362 moves
Board 4 took 17037 moves
Board 4 took 30322 moves
Board 4 took 30024 moves
Board 4 took 45052 moves
Board 4 took 7829 moves
Board 4 took 6027 moves
Board 4 took 50571 moves
Board 4 took 13522 moves
Board 4 took 15943 moves
Board 4 took 12633 moves
Board 4 took 13586 moves
Board 4 took 8024 moves
Board 4 took 12548 moves
Board 4 took 4303 moves
Board 4 took 13009 moves
Board 4 took 6985 moves
Board 4 took 12598 moves
Board 4 took 14038 moves
Board 4 took 4135 moves
Board 4 took 6169 moves
Board 4 took 11809 moves
Board 4 took 24241 moves
Board 4 took 22877 moves
Board 4 took 3690 moves
Board 4 took 9015 moves
Board 4 took 12359 moves
Board 4 took 4034 moves
Board 4 took 4009 moves
Board 4 took 14652 moves
Board 4 took 39632 moves
Board 4 took 16313 moves
Board 4 took 26988 moves
Board 4 took 26090 moves
Board 4 took 20391 moves
Board 4 took 42491 moves
Board 4 took 11854 moves
Board 4 took 5234 moves
Board 4 took 17504 moves
Board 4 took 1939 moves
Board 4 took 23575 moves
Board 4 took 3505 moves
Board 4 took 14510 moves
Board 4 took 5130 moves
Board 4 took 9911 moves
Board 4 took 45610 moves
Board 4 took 2726 moves
Board 4 took 9868 moves
Board 4 took 9793 moves
Board 4 took 16177 moves
Board 4 took 17073 moves
Board 4 took 26269 moves
Board 4 took 4326 moves
Board 4 took 7019 moves
Board 4 took 13651 moves
Board 4 took 14307 moves
Board 4 took 20271 moves
Board 4 took 5465 moves
Board 4 took 30519 moves
Board 4 took 8759 moves
Board 4 took 7949 moves
Board 4 took 34135 moves
Board 4 took 10007 moves
Board 4 took 12991 moves
Board 4 took 4338 moves
Board 4 took 23019 moves
Board 4 took 50724 moves
Board 4 took 47031 moves
Board 4 took 8007 moves
Board 4 took 21467 moves
Board 4 took 17816 moves
Board 4 took 14409 moves
Board 4 took 33172 moves
Board 4 took 14366 moves
Board 4 took 9007 moves
Board 4 took 30805 moves
Board 4 took 26002 moves
Board 4 took 15763 moves
Board 4 took 33097 moves
Board 4 took 13683 moves
Board 4 took 28390 moves
Board 4 took 17583 moves
Board 4 took 19451 moves
Board 4 took 14123 moves
Board 4 took 4641 moves
Board 4 took 16736 moves
Board 4 took 11341 moves
Board 4 took 5313 moves
Board 4 took 10323 moves
Board 4 took 11818 moves
Board 4 took 21492 moves
Board 4 took 11851 moves
Board 4 took 30975 moves
Board 4 took 6738 moves
Board 4 took 14954 moves
Board 4 took 15781 moves
Board 4 took 2951 moves
Board 4 took 41547 moves
Board 4 took 17304 moves
Board 4 took 36521 moves
Board 4 took 6481 moves
Board 4 took 39003 moves
Board 4 took 11796 moves
Board 4 took 17114 moves
Board 4 took 26193 moves
Board 4 took 8472 moves
Board 4 took 26147 moves
Board 4 took 19687 moves
Board 4 took 9187 moves
Board 4 took 26687 moves
Board 4 took 37896 moves
Board 4 took 9769 moves
Board 4 took 15178 moves
Board 4 took 11456 moves
Board 4 took 7843 moves
Board 4 took 8409 moves
Board 4 took 27346 moves
Board 4 took 40081 moves
Board 4 took 59597 moves
Board 4 took 7636 moves
Board 4 took 8567 moves
Board 4 took 27606 moves
Board 4 took 16204 moves
Board 4 took 9288 moves
Board 4 took 7905 moves
Board 4 took 10907 moves
Board 4 took 32825 moves
Board 4 took 9813 moves
Board 4 took 8071 moves
Board 4 took 17438 moves
Board 4 took 6029 moves
Board 4 took 5637 moves
Board 4 took 24678 moves
Board 4 took 9533 moves
Board 4 took 29966 moves
Board 4 took 6871 moves
Board 4 took 5164 moves
Board 4 took 31539 moves
Board 4 took 4959 moves
Board 4 took 9287 moves
Board 4 took 19612 moves
Board 4 took 18664 moves
Board 4 took 11410 moves
Board 4 took 7988 moves
Board 4 took 12870 moves
Board 4 took 10828 moves
Board 4 took 3939 moves
Board 4 took 9192 moves
Board 4 took 7510 moves
Board 4 took 33773 moves
Board 4 took 7607 moves
Board 4 took 10338 moves
Board 4 took 17699 moves
Board 4 took 28734 moves
Board 4 took 7962 moves
Board 4 took 8754 moves
Board 4 took 6355 moves
Board 4 took 39467 moves
Board 4 took 11609 moves
Board 4 took 20576 moves
Board 4 took 31985 moves
Board 4 took 61210 moves
Board 4 took 11477 moves
Board 4 took 9561 moves
Board 4 took 17904 moves
Board 4 took 13710 moves
Board 4 took 18603 moves
Board 4 took 10862 moves
Board 4 took 24161 moves
Board 4 took 7141 moves
Board 4 took 19387 moves
Board 4 took 4818 moves
Board 4 took 82232 moves
Board 4 took 23593 moves
Board 4 took 1554 moves
Board 4 took 16678 moves
Board 4 took 36497 moves
Board 4 took 41464 moves
Board 4 took 5093 moves
Board 4 took 37853 moves
Board 4 took 12364 moves
Board 4 took 10292 moves
Board 4 took 14262 moves
Board 4 took 6873 moves
Board 4 took 17140 moves
Board 4 took 18895 moves
Board 4 took 13764 moves
Board 4 took 6801 moves
Board 4 took 30304 moves
Board 4 took 2397 moves
Board 4 took 22947 moves
Board 4 took 12343 moves
Board 4 took 8998 moves
Board 4 took 10429 moves
Board 4 took 10312 moves
Board 4 took 6656 moves
Board 4 took 12546 moves
Board 4 took 9695 moves
Board 4 took 6814 moves
Board 4 took 66969 moves
Board 4 took 8443 moves
Board 4 took 13936 moves
Board 4 took 25837 moves
Board 4 took 7635 moves
Board 4 took 7383 moves
Board 4 took 29278 moves
Board 4 took 22109 moves
Board 4 took 10294 moves
Board 4 took 8691 moves
Board 4 took 7084 moves
Board 4 took 25034 moves
Board 4 took 5851 moves
Board 4 took 21951 moves
Board 4 took 41306 moves
Board 4 took 36676 moves
Board 4 took 18489 moves
Board 4 took 6670 moves
Board 4 took 19536 moves
Board 4 took 27948 moves
Board 4 took 10882 moves
Board 4 took 12887 moves
Board 4 took 23373 moves
Board 4 took 9947 moves
Board 4 took 19454 moves
Board 4 took 15346 moves
Board 4 took 11661 moves
Board 4 took 46954 moves
Board 4 took 8935 moves
Board 4 took 1509 moves
Board 4 took 19937 moves
Board 4 took 11176 moves
Board 4 took 16551 moves
Board 4 took 3901 moves
Board 4 took 28487 moves
Board 4 took 17628 moves
Board 4 took 13390 moves
Board 4 took 38851 moves
Board 4 took 20486 moves
Board 4 took 26073 moves
Board 4 took 9037 moves
Board 4 took 25585 moves
Board 4 took 22700 moves
Board 4 took 20825 moves
Board 4 took 11239 moves
Board 4 took 16844 moves
Board 4 took 39907 moves
Board 4 took 21154 moves
Board 4 took 9885 moves
Board 4 took 15357 moves
Board 4 took 8226 moves
Board 4 took 17250 moves
Board 4 took 24741 moves
Board 4 took 11535 moves
Board 4 took 1135 moves
Board 4 took 2313 moves
Board 4 took 13510 moves
Board 4 took 5042 moves
Board 4 took 3655 moves
Board 4 took 10170 moves
Board 4 took 24024 moves
Board 4 took 17683 moves
Board 4 took 17678 moves
Board 4 took 8939 moves
Board 4 took 5902 moves
Board 4 took 36696 moves
Board 4 took 17447 moves
Board 4 took 28494 moves
Board 4 took 26173 moves
Board 4 took 17444 moves
Board 4 took 17409 moves
Board 4 took 14978 moves
Board 4 took 30814 moves
Board 4 took 7981 moves
Board 4 took 15436 moves
Board 4 took 18929 moves
Board 4 took 35435 moves
Board 4 took 16280 moves
Board 4 took 8347 moves
Board 4 took 22175 moves
Board 4 took 4556 moves
Board 4 took 8431 moves
Board 4 took 2546 moves
Board 4 took 34007 moves
Board 4 took 26002 moves
Board 4 took 16278 moves
Board 4 took 13903 moves
Board 4 took 39583 moves
Board 4 took 17389 moves
Board 4 took 27153 moves
Board 4 took 13881 moves
Board 4 took 10490 moves
Board 4 took 19836 moves
Board 4 took 7630 moves
Board 4 took 6387 moves
Board 4 took 30502 moves
Board 4 took 19697 moves
Board 4 took 5355 moves
Board 4 took 7007 moves
Board 4 took 9942 moves
Board 4 took 55010 moves
Board 4 took 18398 moves
Board 4 took 15267 moves
Board 4 took 9985 moves
Board 4 took 6483 moves
Board 4 took 28188 moves
Board 4 took 22831 moves
Board 4 took 18980 moves
Board 4 took 31621 moves
Board 4 took 9701 moves
Board 4 took 5790 moves
Board 4 took 11198 moves
Board 4 took 34547 moves
Board 4 took 11303 moves
Board 4 took 5750 moves
Board 4 took 4078 moves
Board 4 took 74217 moves
Board 4 took 27137 moves
Board 4 took 4356 moves
Board 4 took 56026 moves
Board 4 took 2311 moves
Board 4 took 13553 moves
Board 4 took 19784 moves
Board 4 took 35696 moves
Board 4 took 11078 moves
Board 4 took 16658 moves
Board 4 took 24234 moves
Board 4 took 20504 moves
Board 4 took 11074 moves
Board 4 took 9424 moves
Board 4 took 19213 moves
Board 4 took 23480 moves
Board 4 took 21086 moves
Board 4 took 3067 moves
Board 4 took 7301 moves
Board 4 took 46236 moves
Board 4 took 20542 moves
Board 4 took 10569 moves
Board 4 took 6170 moves
Board 4 took 8991 moves
Board 4 took 10857 moves
Board 4 took 12827 moves
Board 4 took 22833 moves
Board 4 took 7591 moves
Board 4 took 8307 moves
Board 4 took 8376 moves
Board 4 took 4365 moves
Board 4 took 28319 moves
Board 4 took 44539 moves
Board 4 took 19060 moves
Board 4 took 30310 moves
Board 4 took 14283 moves
Board 4 took 7058 moves
Board 4 took 6853 moves
Board 4 took 9985 moves
Board 4 took 26537 moves
Board 4 took 10489 moves
Board 4 took 14853 moves
Board 4 took 4315 moves
Board 4 took 11461 moves
Board 4 took 8636 moves
Board 4 took 9291 moves
Board 4 took 6116 moves
Board 4 took 28669 moves
Board 4 took 5988 moves
Board 4 took 18255 moves
Board 4 took 2120 moves
Board 4 took 21080 moves
Board 4 took 25059 moves
Board 4 took 4711 moves
Board 4 took 9161 moves
Board 4 took 25321 moves
Board 4 took 8947 moves
Board 4 took 4934 moves
Board 4 took 18048 moves
Board 4 took 33393 moves
Board 4 took 8440 moves
Board 4 took 40834 moves
Board 4 took 25101 moves
Board 4 took 23138 moves
Board 4 took 6210 moves
Board 4 took 4214 moves
Board 4 took 11547 moves
Board 4 took 44427 moves
Board 4 took 18020 moves
Board 4 took 11734 moves
Board 4 took 31712 moves
Board 4 took 22311 moves
Board 4 took 15765 moves
Board 4 took 33899 moves
Board 4 took 9237 moves
Board 4 took 11006 moves
Board 4 took 30663 moves
Board 4 took 19502 moves
Board 4 took 27723 moves
Board 4 took 9911 moves
Board 4 took 21720 moves
Board 4 took 30799 moves
Board 4 took 16062 moves
Board 4 took 15675 moves
Board 4 took 17841 moves
Board 4 took 32101 moves
Board 4 took 10666 moves
Board 4 took 30488 moves
Board 4 took 6620 moves
Board 4 took 11770 moves
Board 4 took 14861 moves
Board 4 took 6300 moves
Board 4 took 5643 moves
Board 4 took 29939 moves
Board 4 took 4880 moves
Board 4 took 7224 moves
Board 4 took 15608 moves
Board 4 took 15447 moves
Board 4 took 21175 moves
Board 4 took 21747 moves
Board 4 took 29285 moves
Board 4 took 26179 moves
Board 4 took 5023 moves
Board 4 took 10499 moves
Board 4 took 42808 moves
Board 4 took 6446 moves
Board 4 took 5406 moves
Board 4 took 2477 moves
Board 4 took 14144 moves
Board 4 took 11158 moves
Board 4 took 31595 moves
Board 4 took 48589 moves
Board 4 took 14414 moves
Board 4 took 44833 moves
Board 4 took 5632 moves
Board 4 took 7153 moves
Board 4 took 6685 moves
Board 4 took 9542 moves
Board 4 took 19834 moves
